year,c1,c2,c3,c4,iso_country,c5,c6,c7,c8,c9,c10,c11
1992,Barcelona,Weightlifting,Individual Sports,EUN,EUN,Unified Team,noregion,Men,Single,"110+ KG, Total (Super Heavyweight)",Silver,summer
1992,Barcelona,Weightlifting,Individual Sports,GER,DEU,Germany,Europe,Men,Single,"100 - 110KG, Total (Heavyweight)",Gold,summer
1992,Barcelona,Weightlifting,Individual Sports,EUN,EUN,Unified Team,noregion,Men,Single,"100 - 110KG, Total (Heavyweight)",Silver,summer
1992,Barcelona,Weightlifting,Individual Sports,TUR,TUR,Turkey,Asia,Men,Single,"56 - 60KG, Total (Featherweight)",Gold,summer
1992,Barcelona,Weightlifting,Individual Sports,BUL,BGR,Bulgaria,Europe,Men,Single,"56 - 60KG, Total (Featherweight)",Silver,summer
1992,Barcelona,Weightlifting,Individual Sports,EUN,EUN,Unified Team,noregion,Men,Single,"60 - 67.5KG, Total (Lightweight)",Gold,summer
1992,Barcelona,Weightlifting,Individual Sports,BUL,BGR,Bulgaria,Europe,Men,Single,"60 - 67.5KG, Total (Lightweight)",Silver,summer
1992,Barcelona,Weightlifting,Individual Sports,EUN,EUN,Unified Team,noregion,Men,Single,"67.5 - 75KG, Total (Middleweight)",Gold,summer
1992,Barcelona,Weightlifting,Individual Sports,CUB,CUB,Cuba,Americas,Men,Single,"67.5 - 75KG, Total (Middleweight)",Silver,summer
1992,Barcelona,Weightlifting,Individual Sports,GRE,GRC,Greece,Europe,Men,Single,"75 - 82.5KG, Total (Light-Heavyweight)",Gold,summer
1992,Barcelona,Weightlifting,Individual Sports,POL,POL,Poland,Europe,Men,Single,"75 - 82.5KG, Total (Ligh- Heavyweight)",Silver,summer
1992,Barcelona,Weightlifting,Individual Sports,EUN,EUN,Unified Team,noregion,Men,Single,"82.5 - 90KG, Total (Middle-Heavyweight)",Gold,summer
1992,Barcelona,Weightlifting,Individual Sports,EUN,EUN,Unified Team,noregion,Men,Single,"82.5 - 90KG, Total (Middle-Heavyweight)",Silver,summer
1992,Barcelona,Weightlifting,Individual Sports,EUN,EUN,Unified Team,noregion,Men,Single,"90 - 100KG, Total (First-Heavyweight)",Gold,summer
1992,Barcelona,Weightlifting,Individual Sports,EUN,EUN,Unified Team,noregion,Men,Single,"90 - 100KG, Total (First-Heavyweight)",Silver,summer
1992,Barcelona,Wrestling Freestyle,Martial Arts,PRK,PRK,North Korea,Asia,Men,Single,48KG,Gold,summer
1992,Barcelona,Wrestling Freestyle,Martial Arts,KOR,KOR,South Korea,Asia,Men,Single,48KG,Silver,summer
1992,Barcelona,Wrestling Freestyle,Martial Arts,USA,USA,USA,Americas,Men,Single,130KG,Gold,summer
1992,Barcelona,Wrestling Freestyle,Martial Arts,CAN,CAN,Canada,Americas,Men,Single,130KG,Silver,summer
1992,Barcelona,Wrestling Freestyle,Martial Arts,PRK,PRK,North Korea,Asia,Men,Single,52KG,Gold,summer
1992,Barcelona,Wrestling Freestyle,Martial Arts,USA,USA,USA,Americas,Men,Single,52KG,Silver,summer
1992,Barcelona,Wrestling Freestyle,Martial Arts,CUB,CUB,Cuba,Americas,Men,Single,57KG,Gold,summer
1992,Barcelona,Wrestling Freestyle,Martial Arts,EUN,EUN,Unified Team,noregion,Men,Single,57KG,Silver,summer
1992,Barcelona,Wrestling Freestyle,Martial Arts,USA,USA,USA,Americas,Men,Single,62KG,Gold,summer
1992,Barcelona,Wrestling Freestyle,Martial Arts,IRI,IRN,Iran,Asia,Men,Single,62KG,Silver,summer
1992,Barcelona,Wrestling Freestyle,Martial Arts,EUN,EUN,Unified Team,noregion,Men,Single,68KG,Gold,summer
1992,Barcelona,Wrestling Freestyle,Martial Arts,BUL,BGR,Bulgaria,Europe,Men,Single,68KG,Silver,summer
1992,Barcelona,Wrestling Freestyle,Martial Arts,KOR,KOR,South Korea,Asia,Men,Single,74KG,Gold,summer
1992,Barcelona,Wrestling Freestyle,Martial Arts,USA,USA,USA,Americas,Men,Single,74KG,Silver,summer
1992,Barcelona,Wrestling Freestyle,Martial Arts,USA,USA,USA,Americas,Men,Single,82KG,Gold,summer
1992,Barcelona,Wrestling Freestyle,Martial Arts,EUN,EUN,Unified Team,noregion,Men,Single,82KG,Silver,summer
1992,Barcelona,Wrestling Freestyle,Martial Arts,EUN,EUN,Unified Team,noregion,Men,Single,90KG,Gold,summer
1992,Barcelona,Wrestling Freestyle,Martial Arts,TUR,TUR,Turkey,Asia,Men,Single,90KG,Silver,summer
1992,Barcelona,Wrestling Freestyle,Martial Arts,EUN,EUN,Unified Team,noregion,Men,Single,100KG,Gold,summer
1992,Barcelona,Wrestling Freestyle,Martial Arts,GER,DEU,Germany,Europe,Men,Single,100KG,Silver,summer
1992,Barcelona,Wrestling Greco-Roman,Martial Arts,EUN,EUN,Unified Team,noregion,Men,Single,48KG,Gold,summer
1992,Barcelona,Wrestling Greco-Roman,Martial Arts,ITA,ITA,Italy,Europe,Men,Single,48KG,Silver,summer
1992,Barcelona,Wrestling Greco-Roman,Martial Arts,EUN,EUN,Unified Team,noregion,Men,Single,130KG,Gold,summer
1992,Barcelona,Wrestling Greco-Roman,Martial Arts,SWE,SWE,Sweden,Europe,Men,Single,130KG,Silver,summer
1992,Barcelona,Wrestling Greco-Roman,Martial Arts,NOR,NOR,Norway,Europe,Men,Single,52KG,Gold,summer
1992,Barcelona,Wrestling Greco-Roman,Martial Arts,EUN,EUN,Unified Team,noregion,Men,Single,52KG,Silver,summer
1992,Barcelona,Wrestling Greco-Roman,Martial Arts,KOR,KOR,South Korea,Asia,Men,Single,57KG,Gold,summer
1992,Barcelona,Wrestling Greco-Roman,Martial Arts,GER,DEU,Germany,Europe,Men,Single,57KG,Silver,summer
1992,Barcelona,Wrestling Greco-Roman,Martial Arts,TUR,TUR,Turkey,Asia,Men,Single,62KG,Gold,summer
1992,Barcelona,Wrestling Greco-Roman,Martial Arts,EUN,EUN,Unified Team,noregion,Men,Single,62KG,Silver,summer
1992,Barcelona,Wrestling Greco-Roman,Martial Arts,HUN,HUN,Hungary,Europe,Men,Single,68KG,Gold,summer
1992,Barcelona,Wrestling Greco-Roman,Martial Arts,EUN,EUN,Unified Team,noregion,Men,Single,68KG,Silver,summer
1992,Barcelona,Wrestling Greco-Roman,Martial Arts,EUN,EUN,Unified Team,noregion,Men,Single,74KG,Gold,summer
1992,Barcelona,Wrestling Greco-Roman,Martial Arts,POL,POL,Poland,Europe,Men,Single,74KG,Silver,summer
1992,Barcelona,Wrestling Greco-Roman,Martial Arts,HUN,HUN,Hungary,Europe,Men,Single,82KG,Gold,summer
1992,Barcelona,Wrestling Greco-Roman,Martial Arts,POL,POL,Poland,Europe,Men,Single,82KG,Silver,summer
1992,Barcelona,Wrestling Greco-Roman,Martial Arts,GER,DEU,Germany,Europe,Men,Single,90KG,Gold,summer
1992,Barcelona,Wrestling Greco-Roman,Martial Arts,TUR,TUR,Turkey,Asia,Men,Single,90KG,Silver,summer
1992,Barcelona,Wrestling Greco-Roman,Martial Arts,CUB,CUB,Cuba,Americas,Men,Single,100KG,Gold,summer
1992,Barcelona,Wrestling Greco-Roman,Martial Arts,USA,USA,USA,Americas,Men,Single,100KG,Silver,summer
1996,Atlanta,Diving,Swimming and Diving,CHN,CHN,China,Asia,Men,Single,10M Platform,Bronze,summer
1996,Atlanta,Diving,Swimming and Diving,RUS,RUS,Russia,Europe,Men,Single,10M Platform,Gold,summer
1996,Atlanta,Diving,Swimming and Diving,GER,DEU,Germany,Europe,Men,Single,10M Platform,Silver,summer
1996,Atlanta,Diving,Swimming and Diving,USA,USA,USA,Americas,Women,Single,10M Platform,Bronze,summer
1996,Atlanta,Diving,Swimming and Diving,CHN,CHN,China,Asia,Women,Single,10M Platform,Gold,summer
1996,Atlanta,Diving,Swimming and Diving,GER,DEU,Germany,Europe,Women,Single,10M Platform,Silver,summer
1996,Atlanta,Diving,Swimming and Diving,USA,USA,USA,Americas,Men,Single,3M Springboard,Bronze,summer
1996,Atlanta,Diving,Swimming and Diving,CHN,CHN,China,Asia,Men,Single,3M Springboard,Gold,summer
1996,Atlanta,Diving,Swimming and Diving,CHN,CHN,China,Asia,Men,Single,3M Springboard,Silver,summer
1996,Atlanta,Diving,Swimming and Diving,CAN,CAN,Canada,Americas,Women,Single,3M Springboard,Bronze,summer
1996,Atlanta,Diving,Swimming and Diving,CHN,CHN,China,Asia,Women,Single,3M Springboard,Gold,summer
1996,Atlanta,Diving,Swimming and Diving,RUS,RUS,Russia,Europe,Women,Single,3M Springboard,Silver,summer
1996,Atlanta,Swimming,Swimming and Diving,CUB,CUB,Cuba,Americas,Men,Single,100M Backstroke,Bronze,summer
1996,Atlanta,Swimming,Swimming and Diving,USA,USA,USA,Americas,Men,Single,100M Backstroke,Gold,summer
1996,Atlanta,Swimming,Swimming and Diving,CUB,CUB,Cuba,Americas,Men,Single,100M Backstroke,Silver,summer
1996,Atlanta,Swimming,Swimming and Diving,RSA,ZAF,South Africa,Africa,Women,Single,100M Backstroke,Bronze,summer
1996,Atlanta,Swimming,Swimming and Diving,USA,USA,USA,Americas,Women,Single,100M Backstroke,Gold,summer
1996,Atlanta,Swimming,Swimming and Diving,USA,USA,USA,Americas,Women,Single,100M Backstroke,Silver,summer
1996,Atlanta,Swimming,Swimming and Diving,GER,DEU,Germany,Europe,Men,Single,100M Breaststroke,Bronze,summer
1996,Atlanta,Swimming,Swimming and Diving,BEL,BEL,Belgium,Europe,Men,Single,100M Breaststroke,Gold,summer
1996,Atlanta,Swimming,Swimming and Diving,USA,USA,USA,Americas,Men,Single,100M Breaststroke,Silver,summer
1996,Atlanta,Swimming,Swimming and Diving,AUS,AUS,Australia,Oceania,Women,Single,100M Breaststroke,Bronze,summer
1996,Atlanta,Swimming,Swimming and Diving,RSA,ZAF,South Africa,Africa,Women,Single,100M Breaststroke,Gold,summer
1996,Atlanta,Swimming,Swimming and Diving,USA,USA,USA,Americas,Women,Single,100M Breaststroke,Silver,summer
1996,Atlanta,Swimming,Swimming and Diving,RUS,RUS,Russia,Europe,Men,Single,200M Breaststroke,Bronze,summer
1996,Atlanta,Swimming,Swimming and Diving,RUS,RUS,Russia,Europe,Men,Single,100M Butterfly,Bronze,summer
1996,Atlanta,Swimming,Swimming and Diving,RUS,RUS,Russia,Europe,Men,Single,100M Butterfly,Gold,summer
1996,Atlanta,Swimming,Swimming and Diving,AUS,AUS,Australia,Oceania,Men,Single,100M Butterfly,Silver,summer
1996,Atlanta,Swimming,Swimming and Diving,USA,USA,USA,Americas,Women,Single,100M Butterfly,Bronze,summer
1996,Atlanta,Swimming,Swimming and Diving,USA,USA,USA,Americas,Women,Single,100M Butterfly,Gold,summer
1996,Atlanta,Swimming,Swimming and Diving,CHN,CHN,China,Asia,Women,Single,100M Butterfly,Silver,summer
1996,Atlanta,Swimming,Swimming and Diving,BRA,BRA,Brazil,Americas,Men,Single,100M Freestyle,Bronze,summer
1996,Atlanta,Swimming,Swimming and Diving,RUS,RUS,Russia,Europe,Men,Single,100M Freestyle,Gold,summer
1996,Atlanta,Swimming,Swimming and Diving,USA,USA,USA,Americas,Men,Single,100M Freestyle,Silver,summer
1996,Atlanta,Swimming,Swimming and Diving,USA,USA,USA,Americas,Women,Single,100M Freestyle,Bronze,summer
1996,Atlanta,Swimming,Swimming and Diving,CHN,CHN,China,Asia,Women,Single,100M Freestyle,Gold,summer
1996,Atlanta,Swimming,Swimming and Diving,GER,DEU,Germany,Europe,Women,Single,100M Freestyle,Silver,summer
1996,Atlanta,Swimming,Swimming and Diving,GBR,GBR,UK,Europe,Men,Single,1500M Freestyle,Bronze,summer
1996,Atlanta,Swimming,Swimming and Diving,AUS,AUS,Australia,Oceania,Men,Single,1500M Freestyle,Gold,summer
1996,Atlanta,Swimming,Swimming and Diving,AUS,AUS,Australia,Oceania,Men,Single,1500M Freestyle,Silver,summer
1996,Atlanta,Swimming,Swimming and Diving,ITA,ITA,Italy,Europe,Men,Single,200M Backstroke,Bronze,summer
1996,Atlanta,Swimming,Swimming and Diving,USA,USA,USA,Americas,Men,Single,200M Backstroke,Gold,summer
1996,Atlanta,Swimming,Swimming and Diving,USA,USA,USA,Americas,Men,Single,200M Backstroke,Silver,summer
1996,Atlanta,Swimming,Swimming and Diving,GER,DEU,Germany,Europe,Women,Single,200M Backstroke,Bronze,summer
1996,Atlanta,Swimming,Swimming and Diving,HUN,HUN,Hungary,Europe,Women,Single,200M Backstroke,Gold,summer
1996,Atlanta,Swimming,Swimming and Diving,USA,USA,USA,Americas,Women,Single,200M Backstroke,Silver,summer
1996,Atlanta,Swimming,Swimming and Diving,HUN,HUN,Hungary,Europe,Men,Single,200M Breaststroke,Gold,summer
1996,Atlanta,Swimming,Swimming and Diving,HUN,HUN,Hungary,Europe,Men,Single,200M Breaststroke,Silver,summer
1996,Atlanta,Swimming,Swimming and Diving,HUN,HUN,Hungary,Europe,Women,Single,200M Breaststroke,Bronze,summer
1996,Atlanta,Swimming,Swimming and Diving,RSA,ZAF,South Africa,Africa,Women,Single,200M Breaststroke,Gold,summer
1996,Atlanta,Swimming,Swimming and Diving,USA,USA,USA,Americas,Women,Single,200M Breaststroke,Silver,summer
1996,Atlanta,Swimming,Swimming and Diving,AUS,AUS,Australia,Oceania,Men,Single,200M Butterfly,Bronze,summer
1996,Atlanta,Swimming,Swimming and Diving,RUS,RUS,Russia,Europe,Men,Single,200M Butterfly,Gold,summer
1996,Atlanta,Swimming,Swimming and Diving,USA,USA,USA,Americas,Men,Single,200M Butterfly,Silver,summer
1996,Atlanta,Swimming,Swimming and Diving,IRL,IRL,Ireland,Europe,Women,Single,200M Butterfly,Bronze,summer
1996,Atlanta,Swimming,Swimming and Diving,AUS,AUS,Australia,Oceania,Women,Single,200M Butterfly,Gold,summer
1996,Atlanta,Swimming,Swimming and Diving,AUS,AUS,Australia,Oceania,Women,Single,200M Butterfly,Silver,summer
1996,Atlanta,Swimming,Swimming and Diving,AUS,AUS,Australia,Oceania,Men,Single,200M Freestyle,Bronze,summer
1996,Atlanta,Swimming,Swimming and Diving,NZL,NZL,New Zealand,Oceania,Men,Single,200M Freestyle,Gold,summer
1996,Atlanta,Swimming,Swimming and Diving,BRA,BRA,Brazil,Americas,Men,Single,200M Freestyle,Silver,summer
1996,Atlanta,Swimming,Swimming and Diving,GER,DEU,Germany,Europe,Women,Single,200M Freestyle,Bronze,summer
1996,Atlanta,Swimming,Swimming and Diving,CRC,CRI,Costa Rica,Americas,Women,Single,200M Freestyle,Gold,summer
1996,Atlanta,Swimming,Swimming and Diving,GER,DEU,Germany,Europe,Women,Single,200M Freestyle,Silver,summer
1996,Atlanta,Swimming,Swimming and Diving,CAN,CAN,Canada,Americas,Men,Single,200M Individual Medley,Bronze,summer
1996,Atlanta,Swimming,Swimming and Diving,HUN,HUN,Hungary,Europe,Men,Single,200M Individual Medley,Gold,summer
1996,Atlanta,Swimming,Swimming and Diving,FIN,FIN,Finland,Europe,Men,Single,200M Individual Medley,Silver,summer
1996,Atlanta,Swimming,Swimming and Diving,CHN,CHN,China,Asia,Women,Single,200M Individual Medley,Bronze,summer
1996,Atlanta,Swimming,Swimming and Diving,IRL,IRL,Ireland,Europe,Women,Single,200M Individual Medley,Gold,summer
1996,Atlanta,Swimming,Swimming and Diving,CAN,CAN,Canada,Americas,Women,Single,200M Individual Medley,Silver,summer
1996,Atlanta,Swimming,Swimming and Diving,AUS,AUS,Australia,Oceania,Men,Single,400M Freestyle,Bronze,summer
1996,Atlanta,Swimming,Swimming and Diving,NZL,NZL,New Zealand,Oceania,Men,Single,400M Freestyle,Gold,summer
1996,Atlanta,Swimming,Swimming and Diving,GBR,GBR,UK,Europe,Men,Single,400M Freestyle,Silver,summer
1996,Atlanta,Swimming,Swimming and Diving,NED,NLD,Netherlands,Europe,Women,Single,400M Freestyle,Bronze,summer
1996,Atlanta,Swimming,Swimming and Diving,IRL,IRL,Ireland,Europe,Women,Single,400M Freestyle,Gold,summer
1996,Atlanta,Swimming,Swimming and Diving,GER,DEU,Germany,Europe,Women,Single,400M Freestyle,Silver,summer
1996,Atlanta,Swimming,Swimming and Diving,CAN,CAN,Canada,Americas,Men,Single,400M Individual Medley,Bronze,summer
1996,Atlanta,Swimming,Swimming and Diving,USA,USA,USA,Americas,Men,Single,400M Individual Medley,Gold,summer
1996,Atlanta,Swimming,Swimming and Diving,USA,USA,USA,Americas,Men,Single,400M Individual Medley,Silver,summer
1996,Atlanta,Swimming,Swimming and Diving,HUN,HUN,Hungary,Europe,Women,Single,400M Individual Medley,Bronze,summer
1996,Atlanta,Swimming,Swimming and Diving,IRL,IRL,Ireland,Europe,Women,Single,400M Individual Medley,Gold,summer
1996,Atlanta,Swimming,Swimming and Diving,USA,USA,USA,Americas,Women,Single,400M Individual Medley,Silver,summer
1996,Atlanta,Swimming,Swimming and Diving,GER,DEU,Germany,Europe,Men,Team,4X100M Freestyle Relay,Bronze,summer
1996,Atlanta,Swimming,Swimming and Diving,USA,USA,USA,Americas,Men,Team,4X100M Freestyle Relay,Gold,summer
1996,Atlanta,Swimming,Swimming and Diving,RUS,RUS,Russia,Europe,Men,Team,4X100M Freestyle Relay,Silver,summer
1996,Atlanta,Swimming,Swimming and Diving,GER,DEU,Germany,Europe,Women,Team,4X100M Freestyle Relay,Bronze,summer
1996,Atlanta,Swimming,Swimming and Diving,USA,USA,USA,Americas,Women,Team,4X100M Freestyle Relay,Gold,summer
1996,Atlanta,Swimming,Swimming and Diving,CHN,CHN,China,Asia,Women,Team,4X100M Freestyle Relay,Silver,summer
1996,Atlanta,Swimming,Swimming and Diving,AUS,AUS,Australia,Oceania,Men,Team,4X100M Medley Relay,Bronze,summer
1996,Atlanta,Swimming,Swimming and Diving,USA,USA,USA,Americas,Men,Team,4X100M Medley Relay,Gold,summer
1996,Atlanta,Swimming,Swimming and Diving,RUS,RUS,Russia,Europe,Men,Team,4X100M Medley Relay,Silver,summer
1996,Atlanta,Swimming,Swimming and Diving,CHN,CHN,China,Asia,Women,Team,4X100M Medley Relay,Bronze,summer
1996,Atlanta,Swimming,Swimming and Diving,USA,USA,USA,Americas,Women,Team,4X100M Medley Relay,Gold,summer
1996,Atlanta,Swimming,Swimming and Diving,AUS,AUS,Australia,Oceania,Women,Team,4X100M Medley Relay,Silver,summer
1996,Atlanta,Swimming,Swimming and Diving,GER,DEU,Germany,Europe,Men,Team,4X200M Freestyle Relay,Bronze,summer
1996,Atlanta,Swimming,Swimming and Diving,USA,USA,USA,Americas,Men,Team,4X200M Freestyle Relay,Gold,summer
1996,Atlanta,Swimming,Swimming and Diving,SWE,SWE,Sweden,Europe,Men,Team,4X200M Freestyle Relay,Silver,summer
1996,Atlanta,Swimming,Swimming and Diving,AUS,AUS,Australia,Oceania,Women,Team,4X200M Freestyle Relay,Bronze,summer
1996,Atlanta,Swimming,Swimming and Diving,USA,USA,USA,Americas,Women,Team,4X200M Freestyle Relay,Gold,summer
1996,Atlanta,Swimming,Swimming and Diving,GER,DEU,Germany,Europe,Women,Team,4X200M Freestyle Relay,Silver,summer
1996,Atlanta,Swimming,Swimming and Diving,BRA,BRA,Brazil,Americas,Men,Single,50M Freestyle,Bronze,summer
1996,Atlanta,Swimming,Swimming and Diving,RUS,RUS,Russia,Europe,Men,Single,50M Freestyle,Gold,summer
1996,Atlanta,Swimming,Swimming and Diving,USA,USA,USA,Americas,Men,Single,50M Freestyle,Silver,summer
1996,Atlanta,Swimming,Swimming and Diving,GER,DEU,Germany,Europe,Women,Single,50M Freestyle,Bronze,summer
1996,Atlanta,Swimming,Swimming and Diving,USA,USA,USA,Americas,Women,Single,50M Freestyle,Gold,summer
1996,Atlanta,Swimming,Swimming and Diving,CHN,CHN,China,Asia,Women,Single,50M Freestyle,Silver,summer
1996,Atlanta,Swimming,Swimming and Diving,NED,NLD,Netherlands,Europe,Women,Single,800M Freestyle,Bronze,summer
1996,Atlanta,Swimming,Swimming and Diving,USA,USA,USA,Americas,Women,Single,800M Freestyle,Gold,summer
1996,Atlanta,Swimming,Swimming and Diving,GER,DEU,Germany,Europe,Women,Single,800M Freestyle,Silver,summer
1996,Atlanta,Synchronized Swimming,Swimming and Diving,JPN,JPN,Japan,Asia,Women,Team,Team,Bronze,summer
1996,Atlanta,Synchronized Swimming,Swimming and Diving,USA,USA,USA,Americas,Women,Team,Team,Gold,summer
1996,Atlanta,Synchronized Swimming,Swimming and Diving,CAN,CAN,Canada,Americas,Women,Team,Team,Silver,summer
1996,Atlanta,Water Polo,Team Sports,ITA,ITA,Italy,Europe,Men,Team,Water Polo,Bronze,summer
1996,Atlanta,Water Polo,Team Sports,ESP,ESP,Spain,Europe,Men,Team,Water Polo,Gold,summer
1996,Atlanta,Water Polo,Team Sports,CRO,HRV,Croatia,Europe,Men,Team,Water Polo,Silver,summer
1996,Atlanta,Archery,Shooting and Swords,KOR,KOR,South Korea,Asia,Men,Single,Individual (Fita Olympic Round - 70M),Bronze,summer
1996,Atlanta,Archery,Shooting and Swords,USA,USA,USA,Americas,Men,Single,Individual (Fita Olympic Round - 70M),Gold,summer
1996,Atlanta,Archery,Shooting and Swords,SWE,SWE,Sweden,Europe,Men,Single,Individual (Fita Olympic Round - 70M),Silver,summer
1996,Atlanta,Archery,Shooting and Swords,UKR,UKR,Ukraine,Europe,Women,Single,Individual (Fita Olympic Round - 70M),Bronze,summer
1996,Atlanta,Archery,Shooting and Swords,KOR,KOR,South Korea,Asia,Women,Single,Individual (Fita Olympic Round - 70M),Gold,summer
1996,Atlanta,Archery,Shooting and Swords,CHN,CHN,China,Asia,Women,Single,Individual (Fita Olympic Round - 70M),Silver,summer
1996,Atlanta,Archery,Shooting and Swords,ITA,ITA,Italy,Europe,Men,Team,Team (Fita Olympic Round - 70M),Bronze,summer
1996,Atlanta,Archery,Shooting and Swords,USA,USA,USA,Americas,Men,Team,Team (Fita Olympic Round - 70M),Gold,summer
1996,Atlanta,Archery,Shooting and Swords,KOR,KOR,South Korea,Asia,Men,Team,Team (Fita Olympic Round - 70M),Silver,summer
1996,Atlanta,Archery,Shooting and Swords,POL,POL,Poland,Europe,Women,Team,Team (Fita Olympic Round - 70M),Bronze,summer
1996,Atlanta,Archery,Shooting and Swords,KOR,KOR,South Korea,Asia,Women,Team,Team (Fita Olympic Round - 70M),Gold,summer
1996,Atlanta,Archery,Shooting and Swords,GER,DEU,Germany,Europe,Women,Team,Team (Fita Olympic Round - 70M),Silver,summer
1996,Atlanta,Running,Track and Field,MAR,MAR,Morocco,Africa,Men,Single,10000M,Bronze,summer
1996,Atlanta,Running,Track and Field,ETH,ETH,Ethiopia,Africa,Men,Single,10000M,Gold,summer
1996,Atlanta,Running,Track and Field,KEN,KEN,Kenya,Africa,Men,Single,10000M,Silver,summer
1996,Atlanta,Running,Track and Field,ETH,ETH,Ethiopia,Africa,Women,Single,10000M,Bronze,summer
1996,Atlanta,Running,Track and Field,POR,PRT,Portugal,Europe,Women,Single,10000M,Gold,summer
1996,Atlanta,Running,Track and Field,CHN,CHN,China,Asia,Women,Single,10000M,Silver,summer
1996,Atlanta,Walk Race,Track and Field,CHN,CHN,China,Asia,Women,Single,10000M Race Walk,Bronze,summer
1996,Atlanta,Walk Race,Track and Field,RUS,RUS,Russia,Europe,Women,Single,10000M Race Walk,Gold,summer
1996,Atlanta,Walk Race,Track and Field,ITA,ITA,Italy,Europe,Women,Single,10000M Race Walk,Silver,summer
1996,Atlanta,Running,Track and Field,TRI,TTO,Trinidad and Tobago,Americas,Men,Single,100M,Bronze,summer
1996,Atlanta,Running,Track and Field,CAN,CAN,Canada,Americas,Men,Single,100M,Gold,summer
1996,Atlanta,Running,Track and Field,NAM,NAM,Namibia,Africa,Men,Single,100M,Silver,summer
1996,Atlanta,Running,Track and Field,USA,USA,USA,Americas,Women,Single,100M,Bronze,summer
